x,y,code,title,major_group
-0.009981824,-0.00072558015,23,Teaching Professionals,2
-0.011436268,-0.0049284715,231,University and Higher Education Teachers,2
-0.011814834,-0.0009151753,2310,University and Higher Education Teachers,2
-0.0075150705,-0.008788644,232,Vocational education teachers,2
-0.007552868,-0.005074746,2320,Vocational Education Teachers,2
-0.01305935,-0.0022616058,233,Secondary Education Teachers,2
-0.014601883,0.0014795132,2330,Secondary Education Teachers,2
-0.012325906,3.662384e-05,234,Primary School and Early Childhood Teachers,2
-0.010124959,0.0032799707,2341,Primary School Teachers,2
-0.013653878,0.0061848145,2342,Early Childhood Educators,2
-0.015972551,0.0039177723,235,Other Teaching Professionals,2
-0.012328905,0.006142353,2351,Education Methods Specialists,2
-0.012684776,0.0046845945,2352,Special Needs Teachers,2
-0.009724622,0.0034381067,2353,Other Language Teachers,2
-0.011902182,0.0065268613,2354,Other Music Teachers,2
-0.012552943,0.0041280678,2355,Other Arts Teachers,2
-0.008733684,0.0029859238,2356,Information Technology Trainers,2
-0.012503143,0.00022171665,2359,Teaching Professionals Not Elsewhere Classified,2
-0.013227085,-0.004097608,24,Business and Administration Professionals,2
-0.017519929,-0.0018714119,241,Finance Professionals,2
-0.017782474,0.0001985041,2411,Accountants,2
-0.013169764,0.0065679057,2412,Financial and Investment Advisers,2
-0.0013562802,0.005670299,2413,Financial Analysts,2
-0.01704804,-0.0029173947,242,Administration Professionals,2
-0.017293114,-0.0018402629,2421,Management and Organization Analysts,2
-0.017211314,0.0068533346,2422,Policy Administration Professionals,2
-0.014445177,0.00191067,2423,Personnel and Careers Professionals,2
-0.011858778,0.005593013,2424,Training and Staff Development Professionals,2
-0.012085903,0.0016849868,243,"Sales, Marketing and Public Relations Professionals",2
-0.010281326,0.010503665,2431,Advertising and Marketing Professionals,2
-0.014387037,0.011865316,2432,Public Relations Professionals,2
-0.00990804,0.0013118859,2433,Technical and Medical Sales Professionals (excluding ICT),2
-0.0011314463,-0.0062411497,2434,Information and Communications Technology Sales Professionals,2
-0.0074932366,-0.003521361,25,Information and Communications Technology Professionals,2
-0.010104535,-0.0029238483,251,Software and Applications Developers and Analysts,2
-0.013129227,-0.0018224232,2511,Systems Analysts,2
-0.0076699518,-0.0013591971,2512,Software Developers,2
-0.0035672397,0.00775552,2513,Web and Multimedia Developers,2
-0.006023078,-0.00043733584,2514,Applications Programmers,2
-0.006881837,-0.0019184388,2519,Software and Applications Developers and Analysts Not Elsewhere Classified,2
-0.009503025,-0.0038525322,252,Database and Network Professionals,2
-0.0107983295,0.001198215,2521,Database Designers and Administrators,2
-0.00790392,-0.0006611752,2522,Systems Aministrators,2
-0.0061154906,-0.0026775596,2523,Computer Network Professionals,2
-0.009820113,-0.00089119293,2529,Database and Network Professionals Not Elsewhere Classified,2
-0.013062545,0.0010591893,26,"Legal, Social and Cultural Professionals",2
-0.01691524,0.000570571,261,Legal Professionals,2
-0.01610237,0.0063424893,2611,Lawyers,2
-0.016771585,0.005363924,2612,Judges,2
-0.015005395,0.0017851408,2619,Legal Professionals Not Elsewhere Classified,2
-0.0056095207,-0.0010452938,262,"Librarians, Archivists and Curators",2
-0.0027229416,0.003109396,2621,Archivists and Curators,2
-0.005496377,0.00284586,2622,Librarians and Related Information Professionals,2
-0.011229366,0.004790243,263,Social and Religious Professionals,2
-0.002948454,0.0072759725,2631,Economists,2
0.010508655,0.014466845,2632,"Sociologists, Anthropologists and Related Professionals",2
-0.0070969225,0.010704192,2633,"Philosophers, Historians and Political Scientists",2
-0.015104143,0.003560379,2634,Psychologists,2
-0.012875204,0.009394104,2635,Social Work and Counselling Professionals,2
-0.012474178,0.012124633,2636,Religious Professionals,2
-0.0110714715,0.005129532,264,"Authors, Journalists and Linguists",2
-0.0054182387,-0.00037905222,2641,Authors and Related Writers,2
-0.009572683,0.008534853,2642,Journalists,2
-0.005219998,0.007526323,2643,"Translators, Interpreters and Other Linguists",2
-0.009653981,0.0057292604,265,Creative and Performing Artists,2
0.008856391,0.0055941488,2651,Visual Artists,2
-0.006834333,0.007101339,2652,"Musicians, Singers and Composers",2
-0.0044771745,0.011484459,2653,Dancers and Choreographers,2
-0.009510298,0.0038125266,2654,"Film, Stage and Related Directors and Producers",2
-0.004780892,0.011138769,2655,Actors,2
-0.007322592,0.011162888,2656,"Announcers on Radio, Television and Other Media",2
-0.0029119456,0.010096764,2659,Creative and Performing Artists Not Elsewhere Classified,2
0.0005454584,-0.007552742,3,Technicians and Associate Professionals,3
0.002425652,-0.012871535,31,Science and Engineering Associate Professionals,3
0.0018010014,-0.009341526,311,Physical and Engineering Science Technicians,3
0.0041948087,-0.0029122937,3111,Chemical and Physical Science Technicians,3
0.0022636068,-0.005179589,3112,Civil Engineering Technicians,3
0.003125385,-0.0076497826,3113,Electrical Engineering Technicians,3
0.0010790259,-0.006542229,3114,Electronics Engineering Technicians,3
0.010419,-0.010306615,3115,Mechanical Engineering Technicians,3
0.0075476617,-0.004954332,3116,Chemical Engineering Technicians,3
0.010126345,-0.0062921103,3117,Mining and metallurgical technicians,3
0.01464669,-0.009419125,3118,Draughtspersons,3
0.006895612,-0.009684045,3119,Physical and Engineering Science Technicians Not Elsewhere Classified,3
-0.0047231955,-0.014304411,312,"Mining, Manufacturing and Construction Supervisors",3
0.0015538292,-0.0049519646,3121,Mining Supervisors,3
-0.0029753826,-0.010503925,3122,Manufacturing Supervisors,3
-0.00062613084,-0.0058178,3123,Construction Supervisors,3
0.0012143762,-0.013091067,313,Process Control Technicians,3
0.004997829,-0.0078244265,3131,Power Production Plant Operators,3
0.00549267,-0.004619277,3132,Incinerator and Water Treatment Plant Operators,3
0.012125907,-0.004143474,3133,Chemical Processing Plant Controllers,3
0.0091853235,-0.006773763,3134,Petroleum and Natural Gas Refining Plant Operators,3
0.0142093515,-0.00572091,3135,Metal Production Process Controllers,3
0.018264411,0.051346835,3139,Process Control Technicians Not Elsewhere Classified,3
-0.004137204,-0.007768244,314,Life Science Technicians and Related Associate Professionals,3
0.0004942648,-0.003244439,3141,Life Science Technicians (excluding Medical),3
0.00519631,-0.002324622,3142,Agricultural Technicians,3
0.0030762155,-0.0023072374,3143,Forestry Technicians,3
0.0007051485,-0.0077313287,315,Ship and Aircraft Controllers and Technicians,3
0.005482564,-0.006814618,3151,Ships' Engineers,3
-0.0030275008,-0.0037003185,3152,Ships' Deck Officers and Pilots,3
-0.007855667,-0.0022886174,3153,Aircraft Pilots and Related Associate Professionals,3
-0.009828537,0.00065111864,3154,Air Traffic Controllers,3
0.000596965,-0.002112042,3155,Air Traffic Safety Electronics Technicians,3
-0.006342177,-0.002848811,32,Health Associate Professionals,3
-0.00797495,-0.0042746128,321,Medical and Pharmaceutical Technicians,3
-0.008862414,0.0032289233,3211,Medical Imaging and Therapeutic Equipment Technicians,3
-0.004884152,0.0018579349,3212,Medical and Pathology Laboratory Technicians,3
-0.010281848,0.002284978,3213,Pharmaceutical Technicians and Assistants,3
0.0057293787,0.003774261,3214,Medical and Dental Prosthetic Technicians,3
-0.015749766,0.0009883962,322,Nursing and Midwifery Associate Professionals,3
-0.0146661615,0.0036209323,3221,Nursing Associate Professionals,3
-0.013620357,0.01107251,3222,Midwifery Associate Professionals,3
-0.011819809,0.00666478,323,Traditional and Complementary Medicine Associate Professionals,3
-0.01072754,0.012109522,3230,Traditional and Complementary Medicine Associate Professionals,3
-0.008544619,-0.0014904522,324,Veterinary Technicians and Assistants,3
-0.0048240805,0.0027151245,3240,Veterinary Technicians and Assistants,3
-0.013852308,0.0019854803,325,Other Health Associate Professionals,3
-0.007318528,0.005433573,3251,Dental Assistants and Therapists,3
-0.0118753575,0.0033334584,3252,Medical Records and Health Information Technicians,3
-0.007846401,0.0122697055,3253,Community Health Workers,3
-0.0002596511,0.003232454,3254,Dispensing Opticians,3
-0.008223966,0.0031913535,3255,Physiotherapy Technicians and Assistants,3
-0.015073089,0.0043813842,3256,Medical Assistants,3
-0.0022941208,-0.0023049791,3257,Environmental and Occupational Health Inspectors and Associates,3
-0.011757936,0.004795184,3258,Ambulance Workers,3
-0.017026544,0.0031149013,3259,Health Associate Professionals Not Elsewhere Classified,3
-0.009700504,-0.0060996767,33,Business and Administration Associate Professionals,3
-0.014969664,-0.0054754806,331,Financial and Mathematical Associate Professionals,3
-0.008682459,0.00447477,3311,Securities and Finance Dealers and Brokers,3
-0.011141745,0.007126421,3312,Credit and Loans Officers,3
-0.011985284,0.002822948,3313,Accounting Associate Professionals,3
-0.0078180805,0.0022278167,3314,"Statistical, Mathematical and Related Associate Professionals",3
0.0107353935,-0.0030608592,3315,Valuers and Loss Assessors,3
-0.01025803,-0.0053723413,332,Sales and Purchasing Agents and Brokers,3
-0.0065746875,0.005406525,3321,Insurance Representatives,3
-0.0015873917,-0.0027466246,3322,Commercial Sales Representatives,3
-0.0011876831,-0.005008855,3323,Buyers,3
0.0022301362,-0.0027065615,3324,Trade Brokers,3
-0.0063838265,-0.005304076,333,Business Services Agents,3
0.00013912102,-0.0069735986,3331,Clearing and Forwarding Aents,3
-0.012778222,0.0034061999,3332,Conference and Event Planners,3
-0.013162883,0.00087583525,3333,Employment agents and contractors,3
-0.0066564824,-7.6990655e-05,3334,Real Estate Agents and Property Managers,3
-0.007276836,-0.0004223504,3339,Business Services Agents Not Elsewhere Classified,3
-0.016651187,-0.0049136174,334,Administrative and Specialized Secretaries,3
-0.014989445,-0.0022554097,3341,Office Supervisors,3
-0.017620157,0.00035451687,3342,Legal Secretaries,3
-0.01866826,-0.0018363665,3343,Administrative and Executive Secretaries,3
-0.018612478,0.0015498141,3344,Medical Secretaries,3
-0.010828975,-0.0040224274,335,Government Regulatory  Associate Professionals,3
-0.0073588723,0.000763993,3351,Customs and Border Inspectors,3
-0.01749999,0.0024527381,3352,Government Tax and Excise Officials,3
-0.018690173,0.0060607935,3353,Government Social Benefits Officials,3
-0.014862961,0.0067925714,3354,Government Licensing Officials,3
-0.0072852382,0.0022018016,3355,Police Inspectors and Detectives,3
-0.010198017,-0.004531841,3359,Government Regulatory AssociatePprofessionals Not Elsewhere Classified,3
-0.011952025,-0.0017767648,34,"Legal, Social, Cultural and Related Associate Professionals",3
-0.017716132,0.003402398,341,"Legal, Social and Religious Associate Professionals",3
-0.010723939,0.000338367,3411,Legal and Related Associate Professionals,3
-0.01391053,0.009569452,3412,Social Work Associate Professionals,3
-0.008669405,0.012712845,3413,Religious Associate Professionals,3
-0.013098982,0.0052765417,342,Sports and Fitness Workers,3
-0.010145412,0.009477378,3421,Athletes and Sports Players,3
-0.0121507235,0.006775557,3422,"Sports Coaches, Instructors and Officials",3
-0.011649404,0.0067039463,3423,Fitness and Recreation Instructors and Programme Leaders,3
-0.0014950954,-0.002308723,343,"Artistic, Cultural and Culinary Associate Professionals",3
0.0044052694,0.0047538197,3431,Photographers,3
-0.0018112021,0.002907201,3432,Interior Designers and Decorators,3
-0.0007253002,-0.0011540297,3433,"Gallery, Museum and Library Technicians",3
-0.0061130864,0.0032328947,3434,Chefs,3
0.018264411,0.051346835,3435,Other Artistic and Cultural Associate Professionals,3
-0.0014623747,-0.008409621,35,Information and Communications Technicians,3
-0.0036830655,-0.009486616,351,Information and Communications Technology Operations and User Support Technicians,3
-0.00046714148,-0.008215926,3511,Information and Communications Technology Operations Technicians,3
-0.005953808,-0.004654761,3512,Information and Communications Technology User Support Technicians,3
-0.0045292056,-0.0024407187,3513,Computer Network and Systems Technicians,3
-0.009754209,-5.717467e-05,3514,Web Technicians,3
-0.0055223475,-0.0069478145,352,Telecommunications and Broadcasting Technicians,3
0.001231588,3.5897203e-05,3521,Broadcasting and Audio-visual Technicians,3
-0.00050834165,-0.0052135675,3522,Telecommunications Engineering Technicians,3
-0.008418097,-0.005477353,4,Clerical Support Workers,4
-0.0031090518,-0.0080579175,41,General and Keyboard Clerks,4
-0.009776596,-0.008988506,411,General Office Clerks,4
-0.0073782415,-0.0052507957,4110,General Office Clerks,4
-0.013946299,-0.007564067,412,Secretaries (general),4
-0.01421191,-0.0022380447,4120,Secretaries (general),4
-0.003945555,-0.0031943228,413,Keyboard Operators,4
-0.00044705663,0.00054656155,4131,Typists and Word Processing Operators,4
-0.0046128617,-0.005650672,4132,Data Entry Clerks,4
-0.010820972,-0.0034045954,42,Customer Services Clerks,4
-0.008039987,-0.0002985223,421,"Tellers, Money Collectors and Related Clerks",4
-0.009332763,0.0031256147,4211,Bank Tellers and Related Clerks,4
-0.0071715773,0.007685632,4212,"Bookmakers, Croupiers and Related Gaming Workers",4
0.004629061,0.010058816,4213,Pawnbrokers and Money-lenders,4
-0.009005132,0.0047683246,4214,Debt Collectors and Related Workers,4
-0.016280826,-0.00068098394,422,Client Information Workers,4
-0.009537123,0.0028004958,4221,Travel Consultants and Clerks,4
-0.013905918,-0.0028964567,4222,Contact Centre Information Clerks,4
-0.0049259816,0.00066030177,4223,Telephone Switchboard Operators,4
-0.009175854,0.003243957,4224,Hotel Receptionists,4
-0.014104374,-0.0015106188,4225,Inquiry Clerks,4
-0.015958637,0.0049578818,4226,Receptionists (general),4
-0.010246799,0.007849146,4227,Survey and Market Research Interviewers,4
-0.015973216,0.0034712679,4229,Client Information Workers Not Elsewhere Classified,4
-0.0021315804,-0.012601348,43,Numerical and Material Recording Clerks,4
-0.011535679,-0.009697371,431,Numerical Clerks,4
-0.009711824,-0.0007816046,4311,Accounting and Bookkeeping Clerks,4
-0.011670593,-0.0021256288,4312,"Statistical, Finance and Insurance Clerks",4
-0.010989176,-0.0039313817,4313,Payroll Clerks,4
-0.0011047184,-0.012746384,432,Material Recording and Transport Clerks,4
0.00011495525,-0.010288114,4321,Stock Clerks,4
-0.00084080076,-0.009826054,4322,Production Clerks,4
-0.0019120374,-0.00588224,4323,Transport Clerks,4
-0.006787316,-0.00695859,44,Other Clerical Support Workers,4
-0.011094349,-0.006258426,441,Other Clerical Support Workers,4
-0.0055511044,0.0008386536,4411,Library Clerks,4
-0.005278642,0.0002135214,4412,Mail Carriers and Sorting Clerks,4
0.0012665108,-0.0023913092,4413,"Coding, Proofreading and Related Clerks",4
-0.012302921,0.005623173,4414,Scribes and Related Workers,4
0.005349394,-0.0024495649,4415,Filing and Copying Clerks,4
-0.011449486,-0.006076528,4416,Personnel Clerks,4
-0.009681596,-0.0001242474,4419,Clerical Support Workers Not Elsewhere Classified,4
-0.00092773425,-0.0009684329,5,Service and Sales Workers,5
-0.0038172698,-0.0013479318,51,Personal Service Workers,5
-0.0073912423,-0.0014101195,511,"Travel Attendants, Conductors and Guides",5
-0.0075109503,0.0012215622,5111,Travel Attendants and Travel Stewards,5
-0.00582752,0.0012492995,5112,Transport Conductors,5
-0.008538481,0.005245362,5113,Travel Guides,5
-0.0021337583,-0.0028282623,512,Cooks,5
-0.0037989737,0.0013335578,5120,Cooks,5
-0.004144466,-0.00020631432,513,Waiters and Bartenders,5
-0.006490876,0.00317237,5131,Waiters,5
-0.003720092,0.005307431,5132,Bartenders,5
-0.004335231,0.00033663894,514,"Hairdressers, Beauticians and Related Workers",5
-0.005596596,0.0007803919,5141,Hairdressers,5
-0.0055407938,0.006713758,5142,Beauticians and Related Workers,5
-0.007113669,-0.009201257,515,Building and Housekeeping Supervisors,5
-0.0027060711,-0.00029729228,5151,"Cleaning and Housekeeping Supervisors in Offices, Hotels and Other Establishments",5
-0.0012781908,-0.00070189947,5152,Domestic Housekeepers,5
-0.0056068473,0.00079517404,5153,Building Caretakers,5
-0.0076347073,0.0028759323,516,Other Personal Services Workers,5
-0.0058411597,0.016287569,5161,"Astrologers, Fortune-tellers and Related Workers",5
-0.0038312634,0.00462655,5162,Companions and Valets,5
-0.006014722,0.00427984,5163,Undertakers and Embalmers,5
9.9202465e-05,0.00038270513,5164,Pet Groomers and Animal Care Workers,5
0.0018103624,0.00551532,5165,Driving Instructors,5
-0.010669326,0.007937742,5169,Personal Services Workers Not Elsewhere Classified,5
0.006513456,-0.0027713727,52,Sales Workers,5
0.0046187444,-0.002019156,521,Street and Market Salespersons,5
0.0088331755,0.0036824497,5211,Stall and Market Salespersons,5
0.00855558,0.011742461,5212,Street Food Salespersons,5
-0.0044506686,-0.007508046,522,Shop Aalespersons,5
-0.001530907,-0.0036870528,5221,Shopkeepers,5
-0.011703924,-0.0056924503,5222,Shop Supervisors,5
-0.006027657,-0.0022547431,5223,Shop Sales Assistants,5
-0.0032223468,-0.0059597963,523,Cashiers and Ticket Clerks,5
-0.0014898177,-0.0002256768,5230,Cashiers and Ticket Clerks,5
-0.0008483704,-0.00074601115,524,Other Sales Workers,5
0.0070735123,0.013733248,5241,Fashion and Other Models,5
-0.00052216527,0.005435196,5242,Sales Demonstrators,5
-0.0042191385,0.0029214509,5243,Door-to-door Salespersons,5
-0.008687314,0.003490732,5244,Contact Centre Salespersons,5
0.004884542,-0.005400139,5245,Service Station Attendants,5
-0.0012120358,0.002025104,5246,Food Service Counter Attendants,5
0.018264411,0.051346835,5249,Sales Workers Not Elsewhere Classified,5
-0.009211433,-0.0004955314,53,Personal Care Workers,5
-0.010496908,0.0004969387,531,Child Care Workers and Teachers' Aides,5
-0.0073220665,0.003652524,5311,Child Care Workers,5
-0.007957397,0.0031684819,5312,Teachers' Aides,5
-0.013306433,-0.0032489467,532,Personal Care Workers in Health Services,5
-0.011385265,0.0063504674,5321,Health Care Assistants,5
-0.01338295,0.006356675,5322,Home-based Personal Care Workers,5
-0.0029078706,-0.005144039,5329,Personal Care Workers in Health Services Not Elsewhere Classified,5
-0.002096928,-0.0029035448,54,Protective Services Workers,5
-0.0058005634,-0.0031658392,541,Protective Services Workers,5
0.0008787819,0.0025444336,5411,Fire Fighters,5
-0.007164871,0.0044693397,5412,Police Officers,5
-0.007668975,0.0021834106,5413,Prison Guards,5
-0.008832605,0.0024557645,5414,Security Guards,5
-0.0035772102,0.0043186555,5419,Protective Services Workers Not Elsewhere Classified,5
0.012406383,-0.0038965482,6,"Skilled Agricultural, Forestry and Fishery Workers",6
0.01209948,-0.0047751064,61,Market-oriented Skilled Agricultural Workers,6
0.005927358,-0.007131853,611,Market Gardeners and Crop Growers,6
0.007135446,-0.0062257773,6111,Field Crop and Vegetable Growers,6
0.0075078383,-0.0062687555,6112,Tree and Shrub Crop Growers,6
0.004979812,-0.005814848,6113,"Gardeners, Horticultural and Nursery Growers",6
0.0066759246,-0.0065366738,6114,Mixed Crop Growers,6
-0.0003662405,-0.0067189294,612,Animal Producers,6
0.003675355,-0.0023632036,6121,Livestock and Dairy Producers,6
0.0045609903,-0.0010098104,6122,Poultry Producers,6
0.0077530555,-0.0036149714,6123,Apiarists and Sericulturists,6
0.0015971216,-0.0053476566,6129,Animal Producers Not Elsewhere Classified,6
0.0026661628,-0.008007003,613,Mixed Crop and Animal Producers,6
0.0043522096,-0.0037794046,6130,Mixed Crop and Animal Producers,6
0.0056199245,-0.011390113,62,"Market-Oriented Skilled Forestry, Fishery and Hunting Workers",6
0.007370989,-0.007872216,621,Forestry and Related Workers,6
0.009633623,-0.004343699,6210,Forestry and Related Workers,6
0.0025936558,-0.007038714,622,"Fishery Workers, Hunters and Trappers",6
0.0038051717,-0.0020480966,6221,Aquaculture Workers,6
0.0008287275,-0.0038699964,6222,Inland and Coastal Waters Fishery Workers,6
0.0026164374,-0.0022439982,6223,Deep-sea Fishery Workers,6
0.0070921774,0.005282312,6224,Hunters and Trappers,6
0.012478066,-0.005299928,63,"Subsistence Farmers, Fishers, Hunters and Gatherers",6
0.011334285,-0.006752385,631,Subsistence Crop Farmers,6
0.013566601,-0.0014830709,6310,Subsistence Crop Farmers,6
0.0055000773,-0.0037373847,632,Subsistence Livestock Farmers,6
0.01115778,0.0021437472,6320,Subsistence Livestock Farmers,6
0.010662567,-0.0049492326,633,Subsistence Mixed Crop and Livestock Farmers,6
0.014032578,-0.00035271485,6330,Subsistence Mixed Crop and Livestock Farmers,6
0.00878476,-0.0021066978,634,"Subsistence Fishers, Hunters, Trappers and Gatherers",6
0.011911877,0.0044203587,6340,"Subsistence Fishers, Hunters, Trappers and Gatherers",6
0.012825033,-0.008223328,7,Craft and Related Trades Workers,7
0.008119831,-0.004950567,71,Building and Related Trades Workers (excluding Electricians),7
0.0064045154,-0.0067852554,711,Building Frame and Related Trades Workers,7
0.002984302,-0.0058511025,7111,House Builders,7
0.014181022,0.0020690549,7112,Bricklayers and Related Workers,7
0.013330341,0.0018182907,7113,"Stonemasons, Stone Cutters, Splitters and Carvers",7
0.014366338,0.0034858696,7114,"Concrete Placers, Concrete Finishers and Related Workers",7
0.020106705,-0.0034569239,7115,Carpenters and Joiners,7
0.0088219885,-0.0025191861,7119,Building Frame and Related Trades Workers Not Elsewhere Classified,7
0.011085814,-0.006609009,712,Building Finishers and Related Trades Workers,7
0.012493508,0.0023022094,7121,Roofers,7
0.007908153,0.00024828332,7122,Floor Layers and Tile Setters,7
0.01237414,0.0059687253,7123,Plasterers,7
0.012019409,0.00037637583,7124,Insulation Workers,7
0.012079286,0.0061023305,7125,Glaziers,7
0.01156696,-0.0064731296,7126,Plumbers and Pipe Fitters,7
0.008003198,-0.008972082,7127,Air Conditioning and Refrigeration Mechanics,7
0.010875077,-0.0071212463,713,"Painters, Building Structure Cleaners and Related Trades Workers",7
0.008969643,0.0018116428,7131,Painters and Related Workers,7
0.017668357,0.0024238944,7132,Spray Painters and Varnishers,7
0.013241185,-0.00028385024,7133,Building Structure Cleaners,7
