x,y,code,title,major_group
-0.013974006,0.0020212508,2269,Health Professionals Not Elsewhere Classified,2
-0.009407354,0.00037568994,23,Teaching Professionals,2
-0.00988801,-0.0038964415,231,University and Higher Education Teachers,2
-0.010114596,-0.0041013933,2310,University and Higher Education Teachers,2
-0.0048951358,-0.007368681,232,Vocational education teachers,2
-0.004822175,-0.0058823368,2320,Vocational Education Teachers,2
-0.012206048,-0.0025229102,233,Secondary Education Teachers,2
-0.013760341,-0.0014881982,2330,Secondary Education Teachers,2
-0.011593244,-0.00019501045,234,Primary School and Early Childhood Teachers,2
-0.01053273,0.00029605886,2341,Primary School Teachers,2
-0.014978162,0.0030961013,2342,Early Childhood Educators,2
-0.01595133,0.0032650833,235,Other Teaching Professionals,2
-0.013224232,0.004830941,2351,Education Methods Specialists,2
-0.013793941,0.0018210232,2352,Special Needs Teachers,2
-0.011261247,0.0018029967,2353,Other Language Teachers,2
-0.012736848,0.0041658017,2354,Other Music Teachers,2
-0.012800567,0.0020434593,2355,Other Arts Teachers,2
-0.009795045,0.0023974206,2356,Information Technology Trainers,2
-0.013100578,-0.00012983396,2359,Teaching Professionals Not Elsewhere Classified,2
-0.011935543,-0.0035075038,24,Business and Administration Professionals,2
-0.016736139,-0.0024040628,241,Finance Professionals,2
-0.016474146,-0.000605232,2411,Accountants,2
-0.01415935,0.0055727237,2412,Financial and Investment Advisers,2
-0.0028732272,0.0074375845,2413,Financial Analysts,2
-0.016079172,-0.003364824,242,Administration Professionals,2
-0.015469113,-0.0021833398,2421,Management and Organization Analysts,2
-0.017320003,0.0059954743,2422,Policy Administration Professionals,2
-0.012783608,0.0018219736,2423,Personnel and Careers Professionals,2
-0.012998732,0.0030428814,2424,Training and Staff Development Professionals,2
-0.011383376,0.0013088492,243,"Sales, Marketing and Public Relations Professionals",2
-0.011005704,0.008415763,2431,Advertising and Marketing Professionals,2
-0.014275569,0.011164706,2432,Public Relations Professionals,2
-0.010078171,-0.00027827208,2433,Technical and Medical Sales Professionals (excluding ICT),2
0.00031813007,-0.007601024,2434,Information and Communications Technology Sales Professionals,2
-0.0073229377,-0.0011728996,25,Information and Communications Technology Professionals,2
-0.010368289,-0.0017652899,251,Software and Applications Developers and Analysts,2
-0.011331557,-0.0025391763,2511,Systems Analysts,2
-0.005845016,-0.0013585124,2512,Software Developers,2
-0.006193411,0.007796512,2513,Web and Multimedia Developers,2
-0.0064178803,-0.00072861125,2514,Applications Programmers,2
-0.006897938,-0.000566921,2519,Software and Applications Developers and Analysts Not Elsewhere Classified,2
-0.008831118,-0.0024870813,252,Database and Network Professionals,2
-0.010570068,0.00060365937,2521,Database Designers and Administrators,2
-0.006611183,-0.0010450974,2522,Systems Aministrators,2
-0.005306041,-0.0018436048,2523,Computer Network Professionals,2
-0.009594294,-6.488239e-05,2529,Database and Network Professionals Not Elsewhere Classified,2
-0.013351351,0.0014662741,26,"Legal, Social and Cultural Professionals",2
-0.015222141,-0.000348939,261,Legal Professionals,2
-0.017674971,0.0018890317,2611,Lawyers,2
-0.017116707,0.0006269995,2612,Judges,2
-0.014842504,0.0005993518,2619,Legal Professionals Not Elsewhere Classified,2
-0.0054882653,-0.00019529146,262,"Librarians, Archivists and Curators",2
-0.004545244,0.00315833,2621,Archivists and Curators,2
-0.0074411,0.0024865237,2622,Librarians and Related Information Professionals,2
-0.012310717,0.0054050125,263,Social and Religious Professionals,2
-0.006977354,0.007342306,2631,Economists,2
0.004629296,0.01630809,2632,"Sociologists, Anthropologists and Related Professionals",2
-0.01070583,0.009800563,2633,"Philosophers, Historians and Political Scientists",2
-0.0151323285,0.0024851484,2634,Psychologists,2
-0.01503603,0.007431376,2635,Social Work and Counselling Professionals,2
-0.015125104,0.0064698714,2636,Religious Professionals,2
-0.011912538,0.004731764,264,"Authors, Journalists and Linguists",2
-0.0070148124,-0.0030054091,2641,Authors and Related Writers,2
-0.013330944,0.006339091,2642,Journalists,2
-0.008041771,0.006358882,2643,"Translators, Interpreters and Other Linguists",2
-0.010108551,0.0056446227,265,Creative and Performing Artists,2
0.004757903,0.0036495544,2651,Visual Artists,2
-0.0097943945,0.002992944,2652,"Musicians, Singers and Composers",2
-0.008476138,0.0070689972,2653,Dancers and Choreographers,2
-0.010000267,0.001231669,2654,"Film, Stage and Related Directors and Producers",2
-0.00877448,0.0074417605,2655,Actors,2
-0.0107328035,0.0077006416,2656,"Announcers on Radio, Television and Other Media",2
-0.004673824,0.01028525,2659,Creative and Performing Artists Not Elsewhere Classified,2
0.0032885743,-0.004210609,3,Technicians and Associate Professionals,3
0.0058562686,-0.008243567,31,Science and Engineering Associate Professionals,3
0.0043320553,-0.0054454184,311,Physical and Engineering Science Technicians,3
0.0048270244,-0.00030452432,3111,Chemical and Physical Science Technicians,3
0.00461837,-0.00327268,3112,Civil Engineering Technicians,3
0.0057732384,-0.005825874,3113,Electrical Engineering Technicians,3
0.0037912298,-0.0048166695,3114,Electronics Engineering Technicians,3
0.014430225,-0.0066509475,3115,Mechanical Engineering Technicians,3
0.009677102,-0.0025437821,3116,Chemical Engineering Technicians,3
0.012117831,-0.001404933,3117,Mining and metallurgical technicians,3
0.015258676,-0.0065947184,3118,Draughtspersons,3
0.009735134,-0.005462511,3119,Physical and Engineering Science Technicians Not Elsewhere Classified,3
4.0883147e-06,-0.012253836,312,"Mining, Manufacturing and Construction Supervisors",3
0.0036428047,-0.003549879,3121,Mining Supervisors,3
0.0028670137,-0.009905972,3122,Manufacturing Supervisors,3
0.0018946656,-0.004888895,3123,Construction Supervisors,3
0.005698416,-0.009491918,313,Process Control Technicians,3
0.0065464955,-0.0063485145,3131,Power Production Plant Operators,3
0.0064638588,-0.0029597017,3132,Incinerator and Water Treatment Plant Operators,3
0.010671968,-0.0050608665,3133,Chemical Processing Plant Controllers,3
0.010209977,-0.0065539787,3134,Petroleum and Natural Gas Refining Plant Operators,3
0.0152547,-0.005081874,3135,Metal Production Process Controllers,3
0.012503077,0.056506623,3139,Process Control Technicians Not Elsewhere Classified,3
-0.0021761497,-0.0051940023,314,Life Science Technicians and Related Associate Professionals,3
0.0019055039,-0.0012352613,3141,Life Science Technicians (excluding Medical),3
0.004465822,-0.0010302855,3142,Agricultural Technicians,3
0.0048344904,-0.00036422146,3143,Forestry Technicians,3
0.0046524554,-0.004404551,315,Ship and Aircraft Controllers and Technicians,3
0.009483157,-0.005349516,3151,Ships' Engineers,3
0.00014437443,-0.003615492,3152,Ships' Deck Officers and Pilots,3
-0.0062692096,-0.0042206054,3153,Aircraft Pilots and Related Associate Professionals,3
-0.0070196106,-0.0006125336,3154,Air Traffic Controllers,3
0.0014294061,0.00029674565,3155,Air Traffic Safety Electronics Technicians,3
-0.005282749,-0.00097274996,32,Health Associate Professionals,3
-0.0062428475,-0.0026297753,321,Medical and Pharmaceutical Technicians,3
-0.008389661,0.0025212376,3211,Medical Imaging and Therapeutic Equipment Technicians,3
-0.006017384,0.0024328833,3212,Medical and Pathology Laboratory Technicians,3
-0.010345858,-0.00026658748,3213,Pharmaceutical Technicians and Assistants,3
0.004117316,0.0043924265,3214,Medical and Dental Prosthetic Technicians,3
-0.015283922,-7.424477e-05,322,Nursing and Midwifery Associate Professionals,3
-0.014937079,0.0005314621,3221,Nursing Associate Professionals,3
-0.015344631,0.008931764,3222,Midwifery Associate Professionals,3
-0.01331743,0.005842437,323,Traditional and Complementary Medicine Associate Professionals,3
-0.013304197,0.008636941,3230,Traditional and Complementary Medicine Associate Professionals,3
-0.0076670293,-0.001247905,324,Veterinary Technicians and Assistants,3
-0.0059115966,0.0002652331,3240,Veterinary Technicians and Assistants,3
-0.013647384,0.0014724054,325,Other Health Associate Professionals,3
-0.008096858,0.0043727844,3251,Dental Assistants and Therapists,3
-0.013791974,0.0023120954,3252,Medical Records and Health Information Technicians,3
-0.012044635,0.0102213,3253,Community Health Workers,3
-0.00023280093,0.004864685,3254,Dispensing Opticians,3
-0.0086578755,0.0012780925,3255,Physiotherapy Technicians and Assistants,3
-0.015531167,0.001304247,3256,Medical Assistants,3
-0.0007515532,-0.0016167384,3257,Environmental and Occupational Health Inspectors and Associates,3
-0.012399428,0.0030249201,3258,Ambulance Workers,3
-0.017613875,0.0018581251,3259,Health Associate Professionals Not Elsewhere Classified,3
-0.008472008,-0.0052528046,33,Business and Administration Associate Professionals,3
-0.013268644,-0.00590797,331,Financial and Mathematical Associate Professionals,3
-0.0109986905,0.0014870956,3311,Securities and Finance Dealers and Brokers,3
-0.012284686,0.0035983303,3312,Credit and Loans Officers,3
-0.01323279,0.00039060708,3313,Accounting Associate Professionals,3
-0.0082430495,0.0020756559,3314,"Statistical, Mathematical and Related Associate Professionals",3
0.009712893,-0.001382248,3315,Valuers and Loss Assessors,3
-0.008617505,-0.005281705,332,Sales and Purchasing Agents and Brokers,3
-0.0071348534,0.0036033937,3321,Insurance Representatives,3
-0.00089345605,-0.004955073,3322,Commercial Sales Representatives,3
5.4584416e-05,-0.0060245385,3323,Buyers,3
0.0016054483,-0.0036235142,3324,Trade Brokers,3
-0.004244284,-0.0049666055,333,Business Services Agents,3
0.0010363681,-0.0075858836,3331,Clearing and Forwarding Aents,3
-0.011445233,0.0016933453,3332,Conference and Event Planners,3
-0.011590241,-0.0020242287,3333,Employment agents and contractors,3
-0.0060799704,-0.0025897187,3334,Real Estate Agents and Property Managers,3
-0.007137177,-0.00096037093,3339,Business Services Agents Not Elsewhere Classified,3
-0.015048449,-0.005418109,334,Administrative and Specialized Secretaries,3
-0.012800999,-0.0049510114,3341,Office Supervisors,3
-0.01689067,-0.0040006316,3342,Legal Secretaries,3
-0.017617263,-0.005485698,3343,Administrative and Executive Secretaries,3
-0.018515415,-0.0024932325,3344,Medical Secretaries,3
-0.008852893,-0.003442984,335,Government Regulatory  Associate Professionals,3
-0.007839819,-0.0010292601,3351,Customs and Border Inspectors,3
-0.0169804,-0.0012525206,3352,Government Tax and Excise Officials,3
-0.018174784,0.0019817937,3353,Government Social Benefits Officials,3
-0.014259036,0.0035767595,3354,Government Licensing Officials,3
-0.009348095,-0.00038404873,3355,Police Inspectors and Detectives,3
-0.009547889,-0.0041809343,3359,Government Regulatory AssociatePprofessionals Not Elsewhere Classified,3
-0.010644474,-0.001345807,34,"Legal, Social, Cultural and Related Associate Professionals",3
-0.017134575,0.002334803,341,"Legal, Social and Religious Associate Professionals",3
-0.010586591,-0.0020781618,3411,Legal and Related Associate Professionals,3
-0.015957268,0.007265667,3412,Social Work Associate Professionals,3
-0.011617368,0.008260682,3413,Religious Associate Professionals,3
-0.012853839,0.004838939,342,Sports and Fitness Workers,3
-0.011531644,0.005857517,3421,Athletes and Sports Players,3
-0.012842613,0.0040124543,3422,"Sports Coaches, Instructors and Officials",3
-0.010194309,0.0046936357,3423,Fitness and Recreation Instructors and Programme Leaders,3
8.3808874e-05,-0.00081464724,343,"Artistic, Cultural and Culinary Associate Professionals",3
0.001683191,0.004066331,3431,Photographers,3
-0.0015997295,0.0020660476,3432,Interior Designers and Decorators,3
-0.0002019754,-0.0013798915,3433,"Gallery, Museum and Library Technicians",3
-0.0047197887,0.0015577029,3434,Chefs,3
0.012503077,0.056506623,3435,Other Artistic and Cultural Associate Professionals,3
0.0009119138,-0.004872619,35,Information and Communications Technicians,3
-0.000774191,-0.0070996583,351,Information and Communications Technology Operations and User Support Technicians,3
0.0014416171,-0.007512598,3511,Information and Communications Technology Operations Technicians,3
-0.0051686745,-0.005099364,3512,Information and Communications Technology User Support Technicians,3
-0.003617807,-0.0026555313,3513,Computer Network and Systems Technicians,3
-0.008361241,-0.00076013186,3514,Web Technicians,3
-0.0025359974,-0.0045058345,352,Telecommunications and Broadcasting Technicians,3
0.00012868403,0.00025893372,3521,Broadcasting and Audio-visual Technicians,3
0.0021703932,-0.003389978,3522,Telecommunications Engineering Technicians,3
-0.006400576,-0.0046887845,4,Clerical Support Workers,4
-0.0021689646,-0.005761266,41,General and Keyboard Clerks,4
-0.008015516,-0.008370214,411,General Office Clerks,4
-0.009315687,-0.008266404,4110,General Office Clerks,4
-0.01210192,-0.007626635,412,Secretaries (general),4
-0.014519421,-0.0058092796,4120,Secretaries (general),4
-0.003968413,-0.0018731296,413,Keyboard Operators,4
-0.004995268,-0.0022541308,4131,Typists and Word Processing Operators,4
-0.0046465695,-0.005288442,4132,Data Entry Clerks,4
-0.009230135,-0.0029095379,42,Customer Services Clerks,4
-0.0071303668,-0.0002414517,421,"Tellers, Money Collectors and Related Clerks",4
-0.009869188,-0.0019391765,4211,Bank Tellers and Related Clerks,4
-0.0089116385,0.0037292133,4212,"Bookmakers, Croupiers and Related Gaming Workers",4
-0.0007493909,0.0059286715,4213,Pawnbrokers and Money-lenders,4
-0.010371459,0.00033516044,4214,Debt Collectors and Related Workers,4
-0.01515565,-0.0017024092,422,Client Information Workers,4
-0.0082728425,0.0001401222,4221,Travel Consultants and Clerks,4
-0.0120116165,-0.004838511,4222,Contact Centre Information Clerks,4
-0.005667292,0.000117209085,4223,Telephone Switchboard Operators,4
-0.008903284,0.00020542122,4224,Hotel Receptionists,4
-0.012185431,-0.0035675126,4225,Inquiry Clerks,4
-0.014895088,0.001003309,4226,Receptionists (general),4
-0.012498414,0.005410059,4227,Survey and Market Research Interviewers,4
-0.016608829,0.0022300992,4229,Client Information Workers Not Elsewhere Classified,4
0.00029004234,-0.010256585,43,Numerical and Material Recording Clerks,4
-0.008911049,-0.009081903,431,Numerical Clerks,4
-0.011000631,-0.002884018,4311,Accounting and Bookkeeping Clerks,4
-0.011166176,-0.0035235547,4312,"Statistical, Finance and Insurance Clerks",4
-0.010183547,-0.007018893,4313,Payroll Clerks,4
0.0024361226,-0.01090705,432,Material Recording and Transport Clerks,4
0.003255333,-0.01057018,4321,Stock Clerks,4
0.0028002039,-0.009447507,4322,Production Clerks,4
0.000256697,-0.005520157,4323,Transport Clerks,4
-0.005922433,-0.00565742,44,Other Clerical Support Workers,4
-0.00985479,-0.006277461,441,Other Clerical Support Workers,4
-0.0066162753,-0.0022029488,4411,Library Clerks,4
-0.004478279,-0.0011723904,4412,Mail Carriers and Sorting Clerks,4
-0.0017065401,-0.0032010193,4413,"Coding, Proofreading and Related Clerks",4
-0.014273251,-0.00016629281,4414,Scribes and Related Workers,4
0.0023405405,-0.005091013,4415,Filing and Copying Clerks,4
-0.009951219,-0.0070665926,4416,Personnel Clerks,4
-0.008779884,-0.00043185303,4419,Clerical Support Workers Not Elsewhere Classified,4
0.00023244269,-0.00044880025,5,Service and Sales Workers,5
-0.0026728602,-0.00021364889,51,Personal Service Workers,5
-0.0055649295,-0.00088473415,511,"Travel Attendants, Conductors and Guides",5
-0.0057563162,-0.002200787,5111,Travel Attendants and Travel Stewards,5
-0.0046469215,-0.0014702345,5112,Transport Conductors,5
-0.007959092,0.003009169,5113,Travel Guides,5
-7.845989e-05,-0.0015084347,512,Cooks,5
-0.002193907,-0.0007407651,5120,Cooks,5
-0.002394416,7.039124e-05,513,Waiters and Bartenders,5
-0.0052961353,-0.00048475474,5131,Waiters,5
-0.0037361172,0.001945018,5132,Bartenders,5
-0.0033155933,0.0006195761,514,"Hairdressers, Beauticians and Related Workers",5
-0.003142304,-0.0018996753,5141,Hairdressers,5
-0.006681011,0.0035774107,5142,Beauticians and Related Workers,5
-0.0037661607,-0.0083743315,515,Building and Housekeeping Supervisors,5
-0.0043037804,-0.003973598,5151,"Cleaning and Housekeeping Supervisors in Offices, Hotels and Other Establishments",5
-0.0018957981,-0.003375279,5152,Domestic Housekeepers,5
-0.0047176727,-0.0020929049,5153,Building Caretakers,5
-0.0058428613,0.0033257809,516,Other Personal Services Workers,5
-0.010345842,0.012888678,5161,"Astrologers, Fortune-tellers and Related Workers",5
-0.005287099,-0.00022500419,5162,Companions and Valets,5
-0.0068684216,0.0016006151,5163,Undertakers and Embalmers,5
-0.0011224697,-0.0011664961,5164,Pet Groomers and Animal Care Workers,5
0.0018544933,0.0062660845,5165,Driving Instructors,5
-0.011033068,0.0069189453,5169,Personal Services Workers Not Elsewhere Classified,5
0.0064563635,-0.0008019898,52,Sales Workers,5
0.0051911445,-0.0011703966,521,Street and Market Salespersons,5
0.005095912,-0.0011748304,5211,Stall and Market Salespersons,5
0.0033609637,0.00446737,5212,Street Food Salespersons,5
-0.0019409233,-0.0070683747,522,Shop Aalespersons,5
-0.00060725823,-0.0055469917,5221,Shopkeepers,5
-0.009117243,-0.007746018,5222,Shop Supervisors,5
-0.003926655,-0.0054068184,5223,Shop Sales Assistants,5
-0.0017122519,-0.005362213,523,Cashiers and Ticket Clerks,5
-0.0025802955,-0.0037227697,5230,Cashiers and Ticket Clerks,5
-4.696896e-05,-0.00028182357,524,Other Sales Workers,5
0.001986422,0.010883559,5241,Fashion and Other Models,5
-0.0022475938,0.0010828014,5242,Sales Demonstrators,5
-0.0064093038,-0.001564832,5243,Door-to-door Salespersons,5
-0.009289241,0.0010682727,5244,Contact Centre Salespersons,5
0.007069667,-0.0058070086,5245,Service Station Attendants,5
-0.001181606,-0.00059100805,5246,Food Service Counter Attendants,5
0.012503077,0.056506623,5249,Sales Workers Not Elsewhere Classified,5
-0.008569574,8.254352e-06,53,Personal Care Workers,5
-0.009685512,0.00040411425,531,Child Care Workers and Teachers' Aides,5
-0.008373504,-1.0937434e-05,5311,Child Care Workers,5
-0.008853819,0.0009940953,5312,Teachers' Aides,5
-0.011803218,-0.0033915525,532,Personal Care Workers in Health Services,5
-0.01257813,0.0024801462,5321,Health Care Assistants,5
-0.01516901,0.0019131983,5322,Home-based Personal Care Workers,5
-0.0014596911,-0.0036794157,5329,Personal Care Workers in Health Services Not Elsewhere Classified,5
-0.00031814436,-0.0009905486,54,Protective Services Workers,5
-0.0030425722,-0.002134822,541,Protective Services Workers,5
0.0006521264,0.0011653713,5411,Fire Fighters,5
-0.007221415,0.0016279009,5412,Police Officers,5
-0.0075839525,-0.0005135639,5413,Prison Guards,5
-0.007465606,-0.0008323663,5414,Security Guards,5
-0.0032966333,0.0027693585,5419,Protective Services Workers Not Elsewhere Classified,5
0.012726171,-0.00068920135,6,"Skilled Agricultural, Forestry and Fishery Workers",6
0.012245065,-0.0011205717,61,Market-oriented Skilled Agricultural Workers,6
0.0071191024,-0.0047720196,611,Market Gardeners and Crop Growers,6
0.0076704295,-0.005402299,6111,Field Crop and Vegetable Growers,6
0.008124475,-0.005263004,6112,Tree and Shrub Crop Growers,6
0.00547022,-0.0050800745,6113,"Gardeners, Horticultural and Nursery Growers",6
0.007409273,-0.0055648694,6114,Mixed Crop Growers,6
0.0010095377,-0.005556758,612,Animal Producers,6
0.0028938998,-0.002863106,6121,Livestock and Dairy Producers,6
0.0029873007,-0.0010943942,6122,Poultry Producers,6
0.0067717712,-0.0032456375,6123,Apiarists and Sericulturists,6
0.002254341,-0.0041793347,6129,Animal Producers Not Elsewhere Classified,6
0.003953214,-0.006340187,613,Mixed Crop and Animal Producers,6
0.0036417914,-0.004375027,6130,Mixed Crop and Animal Producers,6
0.008318755,-0.007927202,62,"Market-Oriented Skilled Forestry, Fishery and Hunting Workers",6
0.009791964,-0.0048717437,621,Forestry and Related Workers,6
0.009481351,-0.0023803404,6210,Forestry and Related Workers,6
0.0047648675,-0.0046917815,622,"Fishery Workers, Hunters and Trappers",6
0.0036016703,-0.001748075,6221,Aquaculture Workers,6
0.0010904177,-0.0040976773,6222,Inland and Coastal Waters Fishery Workers,6
0.0025000996,-0.0024464284,6223,Deep-sea Fishery Workers,6
0.003375991,0.0010745537,6224,Hunters and Trappers,6
0.012304603,-0.0018577728,63,"Subsistence Farmers, Fishers, Hunters and Gatherers",6
0.011792736,-0.004060823,631,Subsistence Crop Farmers,6
0.010147452,-0.0031254299,6310,Subsistence Crop Farmers,6
0.005439897,-0.0020579116,632,Subsistence Livestock Farmers,6
0.0055381483,-0.001159712,6320,Subsistence Livestock Farmers,6
0.010651414,-0.0025502052,633,Subsistence Mixed Crop and Livestock Farmers,6
0.00969814,-0.0022056897,6330,Subsistence Mixed Crop and Livestock Farmers,6
0.008062995,-0.00024053997,634,"Subsistence Fishers, Hunters, Trappers and Gatherers",6
0.006309884,-0.0003248234,6340,"Subsistence Fishers, Hunters, Trappers and Gatherers",6
0.014735272,-0.004652364,7,Craft and Related Trades Workers,7
0.009590878,-0.0013657445,71,Building and Related Trades Workers (excluding Electricians),7
0.0090371305,-0.003754038,711,Building Frame and Related Trades Workers,7
0.0044548833,-0.004565024,7111,House Builders,7
0.011569642,-1.4533607e-05,7112,Bricklayers and Related Workers,7
0.009574963,0.0018467545,7113,"Stonemasons, Stone Cutters, Splitters and Carvers",7
0.011173708,0.0027557733,7114,"Concrete Placers, Concrete Finishers and Related Workers",7
0.017692663,-0.003193012,7115,Carpenters and Joiners,7
0.009835155,0.0008080927,7119,Building Frame and Related Trades Workers Not Elsewhere Classified,7
0.012973827,-0.003090752,712,Building Finishers and Related Trades Workers,7
0.009122717,0.0019081493,7121,Roofers,7
0.004924094,-0.00024091413,7122,Floor Layers and Tile Setters,7
0.0073436704,0.0035495157,7123,Plasterers,7
0.010454543,0.0006006044,7124,Insulation Workers,7
0.008356549,0.0052239406,7125,Glaziers,7
0.010302264,-0.0056219795,7126,Plumbers and Pipe Fitters,7
0.011073181,-0.007926175,7127,Air Conditioning and Refrigeration Mechanics,7
0.013000524,-0.0041546165,713,"Painters, Building Structure Cleaners and Related Trades Workers",7
0.005808225,0.00075571425,7131,Painters and Related Workers,7
