x,y,code,title,major_group
-0.015381113,-0.010921405,23,Teaching Professionals,2
-0.01255763,0.0031564843,231,University and Higher Education Teachers,2
-0.01255763,0.0031564843,2310,University and Higher Education Teachers,2
-0.0031407801,-0.004932368,232,Vocational education teachers,2
-0.0031407801,-0.004932368,2320,Vocational Education Teachers,2
-0.0062760226,-0.0029057185,233,Secondary Education Teachers,2
-0.0062760226,-0.0029057185,2330,Secondary Education Teachers,2
-0.0106159095,0.0042160945,234,Primary School and Early Childhood Teachers,2
-0.010004997,0.0022927197,2341,Primary School Teachers,2
-0.011279552,0.0036729025,2342,Early Childhood Educators,2
-0.016777113,-0.0032846993,235,Other Teaching Professionals,2
-0.014708413,-0.004858669,2351,Education Methods Specialists,2
-0.011914856,-0.0064397515,2352,Special Needs Teachers,2
-0.0071473466,0.0039496413,2353,Other Language Teachers,2
-0.011556199,0.0040300996,2354,Other Music Teachers,2
-0.009449088,0.003302522,2355,Other Arts Teachers,2
-0.009118625,-0.0073571485,2356,Information Technology Trainers,2
-0.016376324,-0.004919172,2359,Teaching Professionals Not Elsewhere Classified,2
-0.017563129,-0.0054612155,24,Business and Administration Professionals,2
-0.01584955,0.0060630897,241,Finance Professionals,2
-0.01166515,0.004027452,2411,Accountants,2
-0.016592162,0.009005422,2412,Financial and Investment Advisers,2
-0.012300032,0.0073591494,2413,Financial Analysts,2
-0.019825278,-0.0009108209,242,Administration Professionals,2
-0.01446439,0.0035131199,2421,Management and Organization Analysts,2
-0.019013865,0.0048308144,2422,Policy Administration Professionals,2
-0.01533137,-0.0014655471,2423,Personnel and Careers Professionals,2
-0.015574344,-0.001835136,2424,Training and Staff Development Professionals,2
-0.013385815,0.009540388,243,"Sales, Marketing and Public Relations Professionals",2
-0.013972119,0.011985829,2431,Advertising and Marketing Professionals,2
-0.016433874,0.008436754,2432,Public Relations Professionals,2
-0.0063257013,-0.0047740624,2433,Technical and Medical Sales Professionals (excluding ICT),2
-0.003467596,-0.003089658,2434,Information and Communications Technology Sales Professionals,2
-0.01373833,-0.010048586,25,Information and Communications Technology Professionals,2
-0.0107249785,-0.010719236,251,Software and Applications Developers and Analysts,2
-0.013423089,-0.0011511223,2511,Systems Analysts,2
-0.0066634417,0.0013470113,2512,Software Developers,2
-0.00802577,-0.0066737384,2513,Web and Multimedia Developers,2
-0.0032606113,-0.0041520335,2514,Applications Programmers,2
-0.0073474348,-0.009814149,2519,Software and Applications Developers and Analysts Not Elsewhere Classified,2
-0.011620966,-0.005562606,252,Database and Network Professionals,2
-0.01092326,-0.00018281372,2521,Database Designers and Administrators,2
-0.01663954,-0.0036481323,2522,Systems Aministrators,2
-0.011438976,-0.007465428,2523,Computer Network Professionals,2
-0.009851665,-0.011482334,2529,Database and Network Professionals Not Elsewhere Classified,2
-0.016701,-0.007190043,26,"Legal, Social and Cultural Professionals",2
-0.014420168,0.0058317366,261,Legal Professionals,2
-0.012671279,0.007346954,2611,Lawyers,2
-0.008154688,0.0052904016,2612,Judges,2
-0.012523459,-0.0038213788,2619,Legal Professionals Not Elsewhere Classified,2
-0.0054121856,0.003680027,262,"Librarians, Archivists and Curators",2
-0.004070204,0.002614881,2621,Archivists and Curators,2
-0.010426466,0.0019649174,2622,Librarians and Related Information Professionals,2
-0.01527592,0.0067185685,263,Social and Religious Professionals,2
-0.008475969,0.009276749,2631,Economists,2
-0.00011090627,0.012208996,2632,"Sociologists, Anthropologists and Related Professionals",2
-0.008180533,0.0077528744,2633,"Philosophers, Historians and Political Scientists",2
-0.013751296,0.004212153,2634,Psychologists,2
-0.014922367,0.0021614938,2635,Social Work and Counselling Professionals,2
-0.0146487625,0.006477418,2636,Religious Professionals,2
-0.005263,0.0049622343,264,"Authors, Journalists and Linguists",2
-0.0044869664,0.00533317,2641,Authors and Related Writers,2
-0.0073590367,0.0059526027,2642,Journalists,2
-0.0032697017,0.0030395188,2643,"Translators, Interpreters and Other Linguists",2
-0.008708427,0.0023472412,265,Creative and Performing Artists,2
0.0032014907,0.0021421409,2651,Visual Artists,2
-0.004239822,0.0035247984,2652,"Musicians, Singers and Composers",2
-0.002097961,0.006455623,2653,Dancers and Choreographers,2
-0.0057102796,0.0018880886,2654,"Film, Stage and Related Directors and Producers",2
-0.001327085,0.0019871995,2655,Actors,2
-0.0075493194,0.0041375463,2656,"Announcers on Radio, Television and Other Media",2
-0.0037494288,-0.0018581765,2659,Creative and Performing Artists Not Elsewhere Classified,2
-0.0046533337,-0.024060864,3,Technicians and Associate Professionals,3
-0.002702944,-0.02435892,31,Science and Engineering Associate Professionals,3
0.0032073034,-0.019243507,311,Physical and Engineering Science Technicians,3
0.0010128001,-0.018704968,3111,Chemical and Physical Science Technicians,3
0.003216914,-0.017863192,3112,Civil Engineering Technicians,3
0.003081595,-0.021446977,3113,Electrical Engineering Technicians,3
0.0017209598,-0.021101242,3114,Electronics Engineering Technicians,3
0.009686592,-0.020708434,3115,Mechanical Engineering Technicians,3
0.0037733333,-0.01795234,3116,Chemical Engineering Technicians,3
0.0089336485,-0.014656393,3117,Mining and metallurgical technicians,3
0.006363649,-0.001954359,3118,Draughtspersons,3
0.0011484141,-0.024194792,3119,Physical and Engineering Science Technicians Not Elsewhere Classified,3
0.00249557,-0.005970399,312,"Mining, Manufacturing and Construction Supervisors",3
-0.0012953797,-0.0015980989,3121,Mining Supervisors,3
0.008263213,-0.010024171,3122,Manufacturing Supervisors,3
0.00033374844,-0.0009751671,3123,Construction Supervisors,3
0.002648353,-0.012112433,313,Process Control Technicians,3
0.0055428334,-0.0040463195,3131,Power Production Plant Operators,3
0.0037642673,-0.004861471,3132,Incinerator and Water Treatment Plant Operators,3
0.0009470669,-0.0006609336,3133,Chemical Processing Plant Controllers,3
0.0043684873,-0.00035675694,3134,Petroleum and Natural Gas Refining Plant Operators,3
0.009369461,-0.0057883714,3135,Metal Production Process Controllers,3
0.0027673743,-0.016702428,3139,Process Control Technicians Not Elsewhere Classified,3
-0.0016725382,-0.010176986,314,Life Science Technicians and Related Associate Professionals,3
5.7289835e-05,-0.010239306,3141,Life Science Technicians (excluding Medical),3
0.007599379,-0.003466073,3142,Agricultural Technicians,3
0.0057811686,-0.0047452217,3143,Forestry Technicians,3
-0.003940635,-0.011625122,315,Ship and Aircraft Controllers and Technicians,3
0.0017470957,-0.01618941,3151,Ships' Engineers,3
-0.004627398,-0.0007880692,3152,Ships' Deck Officers and Pilots,3
-0.0009832399,-0.013048426,3153,Aircraft Pilots and Related Associate Professionals,3
-0.008872887,-0.0014056646,3154,Air Traffic Controllers,3
-0.0021668957,-0.020819955,3155,Air Traffic Safety Electronics Technicians,3
-0.014039863,-0.01150361,32,Health Associate Professionals,3
-0.0053273165,-0.014204619,321,Medical and Pharmaceutical Technicians,3
-0.0037968773,-0.017826682,3211,Medical Imaging and Therapeutic Equipment Technicians,3
-0.006280384,-0.007435307,3212,Medical and Pathology Laboratory Technicians,3
-0.007789983,-0.008044646,3213,Pharmaceutical Technicians and Assistants,3
-0.004361342,-0.015525067,3214,Medical and Dental Prosthetic Technicians,3
-0.012221384,-0.0016944305,322,Nursing and Midwifery Associate Professionals,3
-0.014538642,-0.0034044771,3221,Nursing Associate Professionals,3
-0.01345465,-0.00035517933,3222,Midwifery Associate Professionals,3
-0.012904699,0.0013981081,323,Traditional and Complementary Medicine Associate Professionals,3
-0.012904699,0.0013981081,3230,Traditional and Complementary Medicine Associate Professionals,3
-0.0043555344,-0.006378896,324,Veterinary Technicians and Assistants,3
-0.004344966,-0.0060502365,3240,Veterinary Technicians and Assistants,3
-0.012572547,-0.0090052355,325,Other Health Associate Professionals,3
-0.011867138,-0.0041763256,3251,Dental Assistants and Therapists,3
-0.011196211,-0.010671895,3252,Medical Records and Health Information Technicians,3
-0.009861246,9.922247e-06,3253,Community Health Workers,3
-0.0042202207,0.002973383,3254,Dispensing Opticians,3
-0.008183782,-0.012647064,3255,Physiotherapy Technicians and Assistants,3
-0.015713062,-0.003262691,3256,Medical Assistants,3
-0.00414669,-0.007660459,3257,Environmental and Occupational Health Inspectors and Associates,3
-0.0077894246,-0.0070856647,3258,Ambulance Workers,3
-0.015328601,-0.0076526166,3259,Health Associate Professionals Not Elsewhere Classified,3
-0.014593583,-0.0054592625,33,Business and Administration Associate Professionals,3
-0.011795627,-0.00085729326,331,Financial and Mathematical Associate Professionals,3
-0.00484813,0.012247544,3311,Securities and Finance Dealers and Brokers,3
-0.0120529365,0.0030884543,3312,Credit and Loans Officers,3
-0.013294059,-0.00060449925,3313,Accounting Associate Professionals,3
-0.011531376,-0.0027501178,3314,"Statistical, Mathematical and Related Associate Professionals",3
0.002301361,0.0058425935,3315,Valuers and Loss Assessors,3
-0.0041535087,0.0152480565,332,Sales and Purchasing Agents and Brokers,3
-0.0111551685,0.006776406,3321,Insurance Representatives,3
-0.0067608757,0.01235341,3322,Commercial Sales Representatives,3
0.0048130737,0.014229855,3323,Buyers,3
0.002835768,0.010965804,3324,Trade Brokers,3
-0.009677626,0.011521299,333,Business Services Agents,3
-0.0008922174,0.0064663175,3331,Clearing and Forwarding Aents,3
-0.0120997615,0.00761283,3332,Conference and Event Planners,3
-0.0022496635,0.0032564169,3333,Employment agents and contractors,3
-0.008978089,0.01505941,3334,Real Estate Agents and Property Managers,3
-0.01090598,0.007007444,3339,Business Services Agents Not Elsewhere Classified,3
-0.017657671,-0.0028863738,334,Administrative and Specialized Secretaries,3
-0.0101938015,-0.0040224516,3341,Office Supervisors,3
-0.016340548,0.00062674197,3342,Legal Secretaries,3
-0.017340416,-0.00024621392,3343,Administrative and Executive Secretaries,3
-0.016040042,-0.002825135,3344,Medical Secretaries,3
-0.012386462,-0.0008234323,335,Government Regulatory  Associate Professionals,3
-0.0025325331,0.0029808327,3351,Customs and Border Inspectors,3
-0.010711969,0.008287845,3352,Government Tax and Excise Officials,3
-0.013803628,0.004771568,3353,Government Social Benefits Officials,3
-0.009616773,0.0073229964,3354,Government Licensing Officials,3
-0.00885358,0.00044592159,3355,Police Inspectors and Detectives,3
-0.0063067293,-0.00067317794,3359,Government Regulatory AssociatePprofessionals Not Elsewhere Classified,3
-0.015262485,-0.011172037,34,"Legal, Social, Cultural and Related Associate Professionals",3
-0.017737139,-0.002409347,341,"Legal, Social and Religious Associate Professionals",3
-0.015059597,-0.0016519864,3411,Legal and Related Associate Professionals,3
-0.012997309,-0.0017141564,3412,Social Work Associate Professionals,3
-0.016629754,0.0018667899,3413,Religious Associate Professionals,3
-0.0060096798,0.00207212,342,Sports and Fitness Workers,3
-0.0058422317,0.005876616,3421,Athletes and Sports Players,3
-0.012266982,0.005995987,3422,"Sports Coaches, Instructors and Officials",3
-0.014694993,0.0032295987,3423,Fitness and Recreation Instructors and Programme Leaders,3
-0.0045573423,-0.00094403164,343,"Artistic, Cultural and Culinary Associate Professionals",3
0.0050396607,0.004615202,3431,Photographers,3
-0.0037575543,0.005274072,3432,Interior Designers and Decorators,3
-0.00082802295,-0.0038612878,3433,"Gallery, Museum and Library Technicians",3
-0.0034736039,0.0084923,3434,Chefs,3
-0.007622837,-0.007729991,3435,Other Artistic and Cultural Associate Professionals,3
-0.007642575,-0.020855084,35,Information and Communications Technicians,3
-0.006843327,-0.014771129,351,Information and Communications Technology Operations and User Support Technicians,3
-0.0040073455,-0.017491816,3511,Information and Communications Technology Operations Technicians,3
-0.007833632,-0.016796704,3512,Information and Communications Technology User Support Technicians,3
-0.0039072023,-0.013454106,3513,Computer Network and Systems Technicians,3
-0.0040877596,-0.011589634,3514,Web Technicians,3
-0.0011356673,-0.012106833,352,Telecommunications and Broadcasting Technicians,3
-0.0027402139,-0.009513371,3521,Broadcasting and Audio-visual Technicians,3
0.0004350529,-0.02023286,3522,Telecommunications Engineering Technicians,3
-0.008441393,-0.011493087,4,Clerical Support Workers,4
-0.006679363,-0.011545596,41,General and Keyboard Clerks,4
-0.006498038,0.0019315187,411,General Office Clerks,4
-0.006498038,0.0019315187,4110,General Office Clerks,4
-0.0076458724,-0.0022966065,412,Secretaries (general),4
-0.0076458724,-0.0022966065,4120,Secretaries (general),4
0.0011771324,-0.0047360817,413,Keyboard Operators,4
0.003603726,-0.004886615,4131,Typists and Word Processing Operators,4
-0.0019489384,-0.0028225235,4132,Data Entry Clerks,4
-0.010036905,-0.0055131647,42,Customer Services Clerks,4
0.00012668553,0.0067788744,421,"Tellers, Money Collectors and Related Clerks",4
-0.002835332,0.0054821437,4211,Bank Tellers and Related Clerks,4
0.00035840305,0.009987875,4212,"Bookmakers, Croupiers and Related Gaming Workers",4
0.0010010187,0.009164519,4213,Pawnbrokers and Money-lenders,4
-0.0025093898,0.007189544,4214,Debt Collectors and Related Workers,4
-0.010036971,0.0012063748,422,Client Information Workers,4
-0.010720275,0.006581475,4221,Travel Consultants and Clerks,4
-0.008339068,-0.0005959471,4222,Contact Centre Information Clerks,4
-0.0031220128,-0.0019408781,4223,Telephone Switchboard Operators,4
-0.008101793,0.0023956585,4224,Hotel Receptionists,4
-0.0094802305,0.0032843389,4225,Inquiry Clerks,4
-0.006987891,0.0025541272,4226,Receptionists (general),4
-0.0056347917,0.011373454,4227,Survey and Market Research Interviewers,4
-0.0051145344,-0.0052462593,4229,Client Information Workers Not Elsewhere Classified,4
-0.0006485778,-0.008739351,43,Numerical and Material Recording Clerks,4
-0.0010335685,0.00050126284,431,Numerical Clerks,4
-0.0056022946,0.006090909,4311,Accounting and Bookkeeping Clerks,4
-0.0050138547,0.0018974765,4312,"Statistical, Finance and Insurance Clerks",4
-0.0028836883,0.004180595,4313,Payroll Clerks,4
0.007515887,0.0013441643,432,Material Recording and Transport Clerks,4
0.0069937734,0.0072413767,4321,Stock Clerks,4
0.0099418545,-0.0025503729,4322,Production Clerks,4
-0.0014307128,-0.00035710703,4323,Transport Clerks,4
-0.00646331,-0.014510998,44,Other Clerical Support Workers,4
-0.0033018524,-0.0059467573,441,Other Clerical Support Workers,4
-0.0051596914,0.0051736203,4411,Library Clerks,4
0.0011110326,0.0048905793,4412,Mail Carriers and Sorting Clerks,4
-0.0006588766,-0.0050291107,4413,"Coding, Proofreading and Related Clerks",4
0.0012671319,-0.0028790645,4414,Scribes and Related Workers,4
-0.00015389564,-0.00036666341,4415,Filing and Copying Clerks,4
-0.008297587,-0.0031772556,4416,Personnel Clerks,4
-0.0037337253,-0.008755125,4419,Clerical Support Workers Not Elsewhere Classified,4
-0.0027606485,-0.0036191628,5,Service and Sales Workers,5
-0.008141833,-0.0069165067,51,Personal Service Workers,5
-0.007904862,0.0025494853,511,"Travel Attendants, Conductors and Guides",5
-0.007227834,0.0015074937,5111,Travel Attendants and Travel Stewards,5
-0.006824011,-0.0017958492,5112,Transport Conductors,5
-0.008505171,0.01174141,5113,Travel Guides,5
-0.0028472643,0.011203025,512,Cooks,5
-0.0028472643,0.011203025,5120,Cooks,5
-0.0016079793,0.008101763,513,Waiters and Bartenders,5
-0.0023967067,0.007269124,5131,Waiters,5
-0.002925085,0.008843849,5132,Bartenders,5
0.0036008502,0.003950638,514,"Hairdressers, Beauticians and Related Workers",5
-0.0013883482,0.003686009,5141,Hairdressers,5
0.00023554945,0.0033987062,5142,Beauticians and Related Workers,5
-0.005201358,0.0005459505,515,Building and Housekeeping Supervisors,5
-0.0072229924,0.0025230676,5151,"Cleaning and Housekeeping Supervisors in Offices, Hotels and Other Establishments",5
-0.0018406423,0.0056466865,5152,Domestic Housekeepers,5
-0.0034727287,0.0011008934,5153,Building Caretakers,5
-0.006452358,0.0007618573,516,Other Personal Services Workers,5
-0.007744318,0.0059602736,5161,"Astrologers, Fortune-tellers and Related Workers",5
-0.00458938,0.0028144275,5162,Companions and Valets,5
0.0023860016,0.007223916,5163,Undertakers and Embalmers,5
0.0037331209,0.0036272001,5164,Pet Groomers and Animal Care Workers,5
-0.00454472,-0.0018623918,5165,Driving Instructors,5
-0.007949331,-0.0034123214,5169,Personal Services Workers Not Elsewhere Classified,5
-0.0013430202,-0.001622628,52,Sales Workers,5
0.0041913725,0.0227956,521,Street and Market Salespersons,5
0.009012839,0.023167465,5211,Stall and Market Salespersons,5
0.0035610027,0.021781262,5212,Street Food Salespersons,5
0.0008031646,0.01392678,522,Shop Aalespersons,5
0.0051676757,0.013479355,5221,Shopkeepers,5
-0.0029171517,0.008254126,5222,Shop Supervisors,5
-0.0045615593,0.008786772,5223,Shop Sales Assistants,5
-6.377579e-05,0.0077618062,523,Cashiers and Ticket Clerks,5
-6.377579e-05,0.0077618062,5230,Cashiers and Ticket Clerks,5
0.004351676,0.0130614415,524,Other Sales Workers,5
0.0037446385,0.0059222737,5241,Fashion and Other Models,5
0.0051891445,0.015558751,5242,Sales Demonstrators,5
0.0015814779,0.017335167,5243,Door-to-door Salespersons,5
-0.0042290445,0.010799695,5244,Contact Centre Salespersons,5
0.00095232436,-0.00026906506,5245,Service Station Attendants,5
-0.003086654,0.0075759417,5246,Food Service Counter Attendants,5
-0.00084769656,0.0009772667,5249,Sales Workers Not Elsewhere Classified,5
-0.013277831,-0.012367858,53,Personal Care Workers,5
-0.011440175,-0.0004196234,531,Child Care Workers and Teachers' Aides,5
-0.009559862,0.0005851073,5311,Child Care Workers,5
-0.013141342,-0.0019473371,5312,Teachers' Aides,5
-0.010322663,-0.0026936766,532,Personal Care Workers in Health Services,5
-0.014366349,-0.0023261306,5321,Health Care Assistants,5
-0.007161454,-0.0009773808,5322,Home-based Personal Care Workers,5
-0.0094948355,-0.0074962946,5329,Personal Care Workers in Health Services Not Elsewhere Classified,5
-0.012341909,-0.013351792,54,Protective Services Workers,5
-0.010364302,-0.0036747544,541,Protective Services Workers,5
-0.0026219073,0.0018723506,5411,Fire Fighters,5
-0.009500236,0.0033839485,5412,Police Officers,5
-0.0062625627,0.00404795,5413,Prison Guards,5
-0.006770159,0.005200204,5414,Security Guards,5
-0.005873278,-0.006154924,5419,Protective Services Workers Not Elsewhere Classified,5
0.007835365,-0.0014739856,6,"Skilled Agricultural, Forestry and Fishery Workers",6
0.0068432656,0.004958069,61,Market-oriented Skilled Agricultural Workers,6
0.010300881,0.022631561,611,Market Gardeners and Crop Growers,6
0.014286721,0.017317984,6111,Field Crop and Vegetable Growers,6
0.0142385885,0.020284407,6112,Tree and Shrub Crop Growers,6
0.007540422,0.018142993,6113,"Gardeners, Horticultural and Nursery Growers",6
0.013294305,0.018500524,6114,Mixed Crop Growers,6
0.012588082,0.01984757,612,Animal Producers,6
0.013312736,0.020741526,6121,Livestock and Dairy Producers,6
0.010423551,0.019249279,6122,Poultry Producers,6
0.009475073,0.010714689,6123,Apiarists and Sericulturists,6
0.008373924,0.013532616,6129,Animal Producers Not Elsewhere Classified,6
0.014369812,0.020295426,613,Mixed Crop and Animal Producers,6
0.014369812,0.020295426,6130,Mixed Crop and Animal Producers,6
0.0034266312,0.0015940141,62,"Market-Oriented Skilled Forestry, Fishery and Hunting Workers",6
0.0075950613,0.0098261405,621,Forestry and Related Workers,6
0.0075950613,0.0098261405,6210,Forestry and Related Workers,6
0.00973521,0.01820511,622,"Fishery Workers, Hunters and Trappers",6
0.007900888,0.013324307,6221,Aquaculture Workers,6
0.0088717565,0.012880509,6222,Inland and Coastal Waters Fishery Workers,6
0.007406915,0.011215871,6223,Deep-sea Fishery Workers,6
0.009501135,0.019737571,6224,Hunters and Trappers,6
0.008264119,0.0048930543,63,"Subsistence Farmers, Fishers, Hunters and Gatherers",6
0.01468416,0.022576204,631,Subsistence Crop Farmers,6
0.01468416,0.022576204,6310,Subsistence Crop Farmers,6
0.012760065,0.021246912,632,Subsistence Livestock Farmers,6
0.012760065,0.021246912,6320,Subsistence Livestock Farmers,6
0.016326552,0.024426887,633,Subsistence Mixed Crop and Livestock Farmers,6
0.016087994,0.024126476,6330,Subsistence Mixed Crop and Livestock Farmers,6
0.012542499,0.022177702,634,"Subsistence Fishers, Hunters, Trappers and Gatherers",6
0.012200005,0.022106323,6340,"Subsistence Fishers, Hunters, Trappers and Gatherers",6
0.017316554,-0.01280503,7,Craft and Related Trades Workers,7
0.009233836,-0.013889149,71,Building and Related Trades Workers (excluding Electricians),7
0.010881937,-0.002935423,711,Building Frame and Related Trades Workers,7
0.012154077,0.0027072735,7111,House Builders,7
0.0108935265,0.0022927467,7112,Bricklayers and Related Workers,7
0.011994375,0.0056564026,7113,"Stonemasons, Stone Cutters, Splitters and Carvers",7
0.009154327,-0.0031822552,7114,"Concrete Placers, Concrete Finishers and Related Workers",7
0.017365187,-0.0013716174,7115,Carpenters and Joiners,7
0.008939975,-0.007063971,7119,Building Frame and Related Trades Workers Not Elsewhere Classified,7
0.009218703,-0.005966025,712,Building Finishers and Related Trades Workers,7
0.00911323,0.00018981787,7121,Roofers,7
0.004308335,0.001065528,7122,Floor Layers and Tile Setters,7
0.0056104674,-0.00097499025,7123,Plasterers,7
0.008896456,-0.008763411,7124,Insulation Workers,7
0.010588713,-0.003746998,7125,Glaziers,7
0.005468389,-0.005365264,7126,Plumbers and Pipe Fitters,7
0.0077061336,-0.013329026,7127,Air Conditioning and Refrigeration Mechanics,7
0.008450898,-0.001923944,713,"Painters, Building Structure Cleaners and Related Trades Workers",7
0.008117765,0.0004887049,7131,Painters and Related Workers,7
0.010183337,-0.0041148425,7132,Spray Painters and Varnishers,7
0.0076098307,-0.00048893975,7133,Building Structure Cleaners,7
0.01576689,-0.018789565,72,"Metal, Machinery and Related Trades Workers",7
